email,prediction
070555dda6,0.09
cde01adc9c,0.24
fb5cffbf9b,0.17
e02f7dfafb,0.01
4637924ae5,0.061
42d9c2ca56,0.09
cae21989eb,0.16
41c1d61b2d,0.11
0ce441b208,0.17
84e1cd2b1a,0.13
5da316c581,0.04
4ad953309f,0.2
101b48a274,0.04
d786ac46b7,0.179
943f86742b,0.17
b88d42d66e,0.295
657899e564,0.08
efb6038f5b,0.21
f33b451221,0.06
3605777ae7,0.06
0649ffe3de,0.13
675d68b049,0.07
f0161744ee,0.713
4f9ace0893,0.15
236d55def3,0.08
22204bdc4b,0.13
ae6f83aee8,0.19
6ff456c444,0.08
45122ab1df,0.399
29442cfef5,0.15
cd893363a2,0.23
fc86beb977,0.269
706a54cf43,0.363
b5f339c0cd,0.07
cffe5fe5fa,0.31
64bbe727bb,0.36
f63506eae1,0.07
f492167d5c,0.13
6a1a9f4bd8,0.298
be4a3b4006,0.17
6522058d3f,0.141
dbf407c438,0.16
442905308a,0.12
abc544f0d2,0.165
749cb10381,0.349
4c4697ac07,0.237
90207696b4,0.21
9edfe5f3bb,0.09
5af89d0525,0.089
2bfdbc5534,0.2
c00dd9c0b6,0.228
b6673222b9,0.07
454c012778,0.17
bc64914ffa,0.19
5fbb141fde,0.231
055635c372,0.37
fb6864087e,0.1
66818ef046,0.09
82a3bafc70,0.09
92077b324f,0.16
dc25952fae,0.15
794af6ea29,0.4
340ef4d26b,0.12
dc11a92404,0.173
cb665b3884,0.08
ea08df81a3,0.1
82a6eb3b23,0.14
580a7645f7,0.17
6eac66928c,0.3
21aed86ef3,0.17
7aeb86c77c,0.05
2eae388548,0.14
a8c52c5250,0.08
0b8807b49c,0.07
2546eb0786,0.33
eca3670611,0.04
adf192afd2,0.04
f068b32dab,0.357
e81a61a6e3,0.04
7e32e32220,0.18
211711627b,0.128
049fe57c23,0.15
c1a568cbe4,0.19
8eed8e10be,0.06
b5a7e42f4f,0.287
d4c0190cc5,0.32
8c0d7d5c8e,0.395
2de30478fa,0.12
920d4753f7,0.12
ad9080a2b8,0.488
8c8a40c28f,0.18
68da306461,0.24
8f3e5bf9de,0.1
be973e9a95,0.09
60653d7194,0.197
74fbe578a1,0.09
e1ab189eb2,0.217
da5fb7f810,0.135
c9f17c2750,0.113
800b9c25ea,0.19
dfdda14314,0.26
d0260decea,0.225
7544ec78b4,0.14
214e706829,0.08
ed2a234a90,0.28
cc5f01efd2,0.07
e8d20feaf1,0.14
54acf612ef,0.11
41a5758c72,0.16
3af6170125,0.12
88c472465a,0.07
29baac2746,0.13
953a8157f0,0.266
017409f617,0.239
bff307f93c,0.22
ea9e7ee4ac,0.192
fcd2f77ecd,0.167
67e0b96d1a,0.08
b442e8a986,0.179
7c68cff6ac,0.18
8f63750123,0.18
0b69ea01ce,0.1
7506bc7150,0.1
2a8d51245f,0.07
a488368f23,0.15
918bfc908f,0.07
f50f8929a0,0.13
2b8ca242ba,0.179
6befe12f3c,0.29
acf6f2e3f5,0.25
da1bf329e2,0.15
7b84fb3b3b,0.25
faf789f539,0.37
4043ee5fc1,0.179
71777bc404,0.13
ce04994347,0.17
46058adc6e,0.18
c9147b3aba,0.04
6ab42619f6,0.11
49f58e8402,0.05
d579efbe51,0.43
696db13e6e,0.103
065476993f,0.28
aa76619187,0.16
759c922dc3,0.08
86d2ce45d4,0.22
df3e1c5a02,0.19
1a150be288,0.277
addad3209a,0.06
bb3c782905,0.262
e2fca49a8f,0.24
79ce98d9cc,0.05
cd217c51b8,0.14
29fc2f25c3,0.02
b685a8078d,0.23
4d06bf628f,0.2
ac1117df98,0.07
90b3fbb3c1,0.07
28fcd06609,0.15
c9c7f335af,0.05
3c5d888811,0.12
ad5a372e35,0.08
aad0cc8768,0.23
b7486a5e3a,0.138
aba9b769ff,0.136
db75efc937,0.1
386a4d272e,0.22
25929ed7d6,0.14
f056ef8cdf,0.07
7dbb4945ab,0.09
19b9494894,0.278
d407c8e871,0.133
6f35dab770,0.16
699919ca6e,0.13
26bc2292cf,0.13
42c82e3bac,0.14
d0bbd92c77,0.04
6f9d29ca2d,0.235
cfccb56dab,0.177
19edbd5b63,0.28
14a42f428a,0.328
3cd0b410f8,0.07
0416af4ddf,0.306
5efb0b0ba2,0.18
e81880905d,0.15
0d0938b700,0.354
4ba664daf8,0.03
60ddddef6b,0.1
0ee95e7993,0.166
e4d0abb506,0.03
ad49859f87,0.13
4ad327f819,0.11
7d45c693d6,0.1
9959ea6e2d,0.194
2d90c5976b,0.15
9881d06fb5,0.07
2928c84f31,0.19
4d5cc6d7f1,0.17
c8b71daa76,0.22
47de1e4efe,0.19
9338565068,0.03
504ac17024,0.289
21f7a7b08c,0.14
74f0ed7f27,0.05
4bc1a474f5,0.447
70f6c09eaa,0.06
bb3428a916,0.28
238030dec8,0.179
b879d4659a,0.06
32bcf716a2,0.15
8ae08e9db0,0.15
19ccf0cec4,0.03
ea221ca48d,0.567
b7c4a44586,0.1
4d365fc3fd,0.21
06ce6c5aa5,0.08
cd2885349d,0.33
ac9ef26a99,0.22
6054712296,0.279
02d37afd89,0.19
8f25131c29,0.28
cc551b0d81,0.41
a7a9552a1f,0.3
75e12098c3,0.236
bd69203321,0.15
b9dd6260c8,0.14
75bd0c28b0,0.1
bb4a719cff,0.258
835ebd7e66,0.187
801105f3d5,0.3
5371819e47,0.17
7d309d26cc,0.1
07dd20bc67,0.2
47e9f5db82,0.08
87f4bfb933,0.1
b7d8b9304b,0.16
1cd494faa3,0.11
cc87b39bfb,0.129
22f5743007,0.17
6e9472b3d6,0.32
5d9ee09dac,0.13
34e9c60891,0.19
10a438fa91,0.16
115a076a14,0.1
a5c7d96d60,0.1
04c4cc0c28,0.06
45e00edc6a,0.11
ab519884e8,0.12
f9355e7258,0.19
174d329e9f,0.206
9e0508b5ce,0.13
64e73da50e,0.13
f1af018501,0.11
224fad8acb,0.1
928beb7d96,0.17
95e1e9ef99,0.12
cd000485bb,0.03
75af8975e3,0.17
6bdaae7f84,0.23
01622a8652,0.447
cd0b018d18,0.07
92877f68c5,0.18
7b6620c394,0.385
fcbad9482f,0.41
ca90fef267,0.202
27c1d4c8e5,0.13
1ba45744c2,0.146
e3d4f248bd,0.1
8bfdd0eff4,0.05
7efa45fa8b,0.09
b18e211c8c,0.148
8a53312ed0,0.1
0ebe080f3d,0.17
1945ae2ada,0.419
ea87f7adb1,0.548
53faf5470b,0.11
393bfac3bb,0.14
5d23c36307,0.08
79042a7a83,0.249
15515eaf82,0.11
d00381b68a,0.2
2e6fde02b1,0.366
419de5286b,0.244
12db39791a,0.03
82b9eca172,0.27
2f3c9c6db7,0.08
e92cb7e441,0.234
b41a69abe0,0.1
ac83ce63e1,0.11
2b7c194b2c,0.05
9cca16fb1c,0.08
d0aabd0b9e,0.12
c28975ab85,0.09
f964078fcc,0.08
47503388c6,0.09
1e4cf59032,0.23
8e881c64a7,0.12
b236049fb8,0.23
22d590161a,0.08
7ec1637e69,0.13
a8645b14b1,0.13
4e65cf3565,0.15
2ac4a9a43a,0.274
0854821826,0.07
7c3cc93007,0.17
03eaf87d59,0.021
c495f35ea7,0.11
e3010f1223,0.09
25ac42f5cb,0.13
12fca30cca,0.16
d2347425c8,0.268
fa9ed8947a,0.2
5474f267f8,0.12
94ec5be3fd,0.05
b4ddfe383c,0.13
e822a18a0d,0.08
1812e7da68,0.037
7bdc52454e,0.244
7b132ba43b,0.226
24cd9d507d,0.295
8da3508f10,0.11
05e9540c87,0.213
8c7e6985af,0.158
7f908f5078,0.205
5bc29f25c9,0.418
a267fc4348,0.11
9c7b40d1fb,0.09
555ed2a783,0.261
9f0bdfcaaf,0.09
bf917b9979,0.106
f8c7610e4f,0.123
46e048c39d,0.02
9fe8d59d0e,0.01
980b86f354,0.12
5eadae1420,0.07
cda070d80f,0.32
22aa13ccf1,0.352
0f4ea716b6,0.219
624b80cf45,0.1
85b4d8fc16,0.08
cc6577ee7e,0.1
5e7c0f8a35,0.05
2a642b61a9,0.4
d5e0608d4f,0.258
75a28cf088,0.13
760cd77014,0.2
dc60f46535,0.13
8ba9b88e5e,0.14
ceaffaf268,0.06
dc00b259d4,0.27
2803cef443,0.03
49fa538ad6,0.224
f35562844f,0.306
eab46df905,0.25
aec147913f,0.06
e09115bb18,0.78
f71e787495,0.22
ed4899137f,0.12
c485943417,0.12
4f53b46dfd,0.112
4262c0d758,0.23
499a996fa1,0.304
98c7620803,0.07
ed716ed5e7,0.21
d97d1ab6c9,0.379
a41197e6ae,0.24
439f38ec5e,0.06
484a81ae19,0.19
4a3b351a28,0.29
513d14fbe1,0.293
fa1e3856f5,0.08
d233d087e1,0.28
4214e93e7a,0.13
82851c3789,0.23
7b8b92d467,0.21
dbd8ee02db,0.17
11fb1a1f0d,0.07
e17e67e77e,0.288
775ef2c369,0.7
849f7713e2,0.12
041acf8949,0.22
b5d7c7b1df,0.24
67ae227727,0.15
bfb64f7348,0.179
5375972b90,0.328
d812935807,0.08
79be8a3857,0.13
995b40cfb4,0.19
17cb05bef5,0.166
841b800f66,0.01
dc8fdd78fb,0.16
e45a219b74,0.14
9e6adee6f8,0.23
5caebd096a,0.251
27b5e0797e,0.179
76558a5fcd,0.414
e4e6a3bddf,0.05
38d3d076c3,0.17
b7ac1f39f1,0.329
6b04fa946e,0.08
306d91991f,0.07
ca169ac202,0.29
4d3f5b59ba,0.03
f098e7c772,0.13
e9ef11f018,0.506
23185e5d76,0.176
c1a40eb4d4,0.23
655ac516ab,0.356
4115cf2ac5,0.28
fd28617fc4,0.08
44c54a92b7,0.25
09405a3bd7,0.299
0e0045ef71,0.18
b85d461c94,0.169
db41b69e2a,0.06
bf6e8733bc,0.1
9cbb85bb89,0.2
a8917f20ef,0.128
3c54b04d3e,0.23
def900a195,0.16
6159542fd8,0.303
1fc4c83cd6,0.06
ac3784285c,0.07
5885a968d7,0.258
f17653739d,0.31
eb9a2a7e53,0.09
bc2cf645e8,0.18
7c56e18c28,0.17
c537f0de8e,0.35
c5da910b58,0.13
01c93de4a3,0.14
44833fd3f4,0.13
85aa26919a,0.07
0ef101c328,0.07
63b6ec85c8,0.08
54072d906a,0.05
e65873c21b,0.03
a4ec4bc268,0.08
ceeb65112c,0.27
fbf6d74fdd,0.18
6930d05c04,0.28
acc76ea22c,0.346
845f6216a8,0.2
c76c8f7bfa,0.12
808cc54056,0.12
3f71b3cebc,0.344
3ad4c1bb7d,0.05
dacb7e8200,0.18
c542694001,0.12
ddaa4ca76a,0.19
b7767f01ca,0.06
b8f2c37398,0.06
b380f5393b,0.14
53886d3298,0.347
d88b767bb8,0.13
c90bc7583f,0.07
399b9ce60c,0.12
ad2118ff08,0.1
b1fe6566dd,0.07
64e15eb93d,0.05
ccfa15aa97,0.05
b556f09401,0.31
a49617e847,0.15
387e315b61,0.215
aed5bd0ecd,0.18
8f6fcdecc1,0.11
52007e7d92,0.16
70836ad241,0.09
be27a15faa,0.24
ade95ccb94,0.08
276f535cd4,0.189
cd47e90e88,0.11
79d7882dd5,0.1
a57667ef38,0.08
54509c7690,0.14
5c4219ce06,0.09
21332d7947,0.15
53f9a4ca12,0.21
74eda6d860,0.25
4771486db4,0.07
30320dad35,0.14
efa045f101,0.08
6f3a3ed74b,0.15
0b007d137b,0.08
22d4d4d40b,0.117
119480e081,0.15
60ba58b006,0.17
051d6a9cd9,0.04
a6b73602e8,0.437
7af19a3c5f,0.451
94ecdf26b6,0.21
58eb882372,0.08
43875188e2,0.05
112206ffee,0.129
9424a2da9e,0.09
4fb304235e,0.15
133b136f1e,0.07
09c7a7c691,0.13
f0a1fc22cd,0.14
966e7fc37f,0.09
eeda0767de,0.3
20a21ac85e,0.052
2ec8b87096,0.209
a67ae123aa,0.168
c624c7b001,0.19
c5fa697276,0.18
f9f73f816e,0.1
5e05d16296,0.16
0c096af52f,0.25
11b9500cea,0.2
795e5e29c1,0.23
478c5d4a70,0.1
34373af0b6,0.427
be43ae01de,0.008
37dc88df8a,0.17
15896c0b05,0.23
7fb6b1e1a1,0.04
6bb599ae8d,0.334
0463a53b24,0.364
c58a0f6fd6,0.168
c3d1b89155,0.26
5cbe484bc0,0.04
922fe94c0a,0.02
88e22b2f4d,0.16
d5e90edf42,0.16
39806d067f,0.246
de667a8c03,0.06
5551b12c2b,0.044
cb4febbb81,0.0
65f1c64418,0.1
20be45947a,0.09
0f904a5593,0.199
87302af708,0.24
00c6c03212,0.2
92e68f2690,0.148
4432bd6686,0.06
38b87bd271,0.267
36af6a00ef,0.16
c33332c9fa,0.137
e448af5507,0.25
3381d7e454,0.1
3802de8b54,0.16
9d62bd4a1f,0.28
3d16b5c5fa,0.15
dee36bb916,0.16
4974258997,0.198
eea025d021,0.16
2f26b1802b,0.2
0a4827cbcb,0.18
26ba3d73f4,0.07
b34ba82887,0.17
fa89c3488a,0.03
b4f332f7d5,0.09
d0a1cc448a,0.13
52c0796279,0.35
bdd43114bd,0.43
16f7dd46a4,0.14
27d98f2f36,0.31
3fa63ef583,0.149
175764736d,0.14
741ce91637,0.414
9d24db91de,0.09
5e2dba8841,0.2
81e2cca04f,0.08
aef21502a5,0.1
8b81f92f2c,0.136
86ae0c703d,0.13
cb365febe9,0.14
aabfabe5fd,0.18
2de276156b,0.04
2d66851516,0.17
b0771ccdfd,0.17
99c92b264e,0.307
152eab54df,0.18
6c06005814,0.22
2200f2cf50,0.36
9744768e21,0.11
b8cad54051,0.199
664df86ba7,0.159
ba98a562aa,0.21
e63b9b7841,0.099
f626f53852,0.1
3af3a90032,0.148
dc74752893,0.12
4924441769,0.14
9d42cee745,0.081
5f1614df96,0.297
b276cb7cf5,0.18
53cee710f6,0.14
89d32f7b26,0.17
779e2728af,0.163
848375466c,0.19
8864e04c00,0.21
3028c46e2f,0.035
224580f4a8,0.15
77b2a97a76,0.43
f71c6671c0,0.299
88756c24a9,0.22
63f152a9b3,0.47
5efe9695fe,0.13
10ad66dd2b,0.378
d36b82a477,0.1
99932ca85c,0.08
a1c874a04b,0.228
e82e2a4922,0.16
fcc189dc99,0.1
5c2c88c337,0.18
24f6880164,0.16
9ee8edca8e,0.31
c1cc84c712,0.14
102185288c,0.11
32af0eeb5e,0.16
6d7358a5ce,0.242
9b4f04767b,0.17
ff9b446b85,0.43
8a687100e7,0.19
91a3cccf30,0.13
72a15775e6,0.1
5646f33a89,0.15
b951614f81,0.13
a64da4e7b6,0.29
e75a78d87b,0.05
7ea1ce39f2,0.23
13d5f08ce5,0.19
04ef16c9a4,0.086
840cbc378d,0.06
7aa7129ba2,0.08
6dc6c10f7c,0.17
384be347b9,0.14
1eaac12ed9,0.21
6f01e89704,0.05
3b18203244,0.0
c0062895ca,0.19
449c7bb842,0.08
112c2a64d8,0.19
c24864afe3,0.18
deb02f2742,0.465
c335703619,0.469
8dd78d56b4,0.08
edb6ddab24,0.16
5bfd4491b6,0.12
8cafbc87f4,0.09
4eb9c7d163,0.805
ccdb235c38,0.14
7cd504c93f,0.14
2a7a01de28,0.07
7053715d82,0.249
34c1ec43fa,0.21
d6157a6051,0.18
06052c0317,0.06
f0a1dc9815,0.19
46c158a5f5,0.07
fa27280cef,0.08
5538430f10,0.06
4d83066150,0.01
8ed524488d,0.06
8deed29324,0.09
f42915992f,0.228
530a4fc335,0.21
ba198f8d1a,0.07
d32d09c54c,0.0
113d7f9e1e,0.1
16c375d280,0.132
4298fc3a35,0.11
09d22982bd,0.31
258c8ecc61,0.04
29d16d9181,0.35
75779a2ea8,0.07
e3fba623f6,0.23
3ec37e332f,0.238
298d7c0c6d,0.452
405bded06c,0.22
acc44b857b,0.2
e8b71f8b0c,0.11
317fde380a,0.09
3739284ea5,0.405
eb0d3f69b6,0.25
4a18c048cc,0.04
69fa358427,0.09
5c3d7bc47b,0.04
1bfd0b3095,0.248
eeeb57446a,0.06
92a2c7eb91,0.21
61299dda50,0.118
3b30ca318a,0.3
a4a2d1fdb9,0.02
80284d279c,0.107
4442f3f715,0.19
1d640ff133,0.13
e7b874b4b9,0.17
48dd9f4627,0.18
fd1addbfff,0.09
203bd10b27,0.23
74acd05c49,0.2
d1525c7a4c,0.31
47bd3368d6,0.12
7d56e762e7,0.06
73addad41d,0.17
b52f34fb32,0.07
c53cc2e6ea,0.09
4d4d8137aa,0.06
b164e803ee,0.675
0e9f066dad,0.11
6c4bfd0aab,0.21
1ed1d0032a,0.12
ca74d3e5a5,0.24
5563faf413,0.24
88f280722b,0.1
3b2d297ddc,0.03
f3c1b99fae,0.21
2429a26f4f,0.09
e1b26744e5,0.27
a5c4d7b2ce,0.18
6b5f8039bd,0.12
413aeec2a1,0.128
7c70a49def,0.07
76a0b5313d,0.242
25ee1ca15d,0.42
4a0ce2138f,0.16
1a24b1b1b4,0.166
9fc675cabc,0.06
d3767862dc,0.473
15173921f4,0.16
8bcc97ad5c,0.147
526e1c89a7,0.18
7838cd75e9,0.482
a29ffae7d7,0.269
fe4016fc77,0.07
cde22b52ba,0.16
13bb7630d1,0.03
f609c0361a,0.51
92b8da106a,0.11
6abf05a810,0.16
817fbc8792,0.05
19d4fa8782,0.08
ebd6d40849,0.05
90696bfa1c,0.218
28e0f31efc,0.293
98eebb60b7,0.23
edc1ca9c63,0.259
a5fe9b1fbb,0.18
9871d12941,0.03
e8cc55dc24,0.134
f4d594e4b5,0.28
70cea55f12,0.12
a766d919bf,0.056
1a42f5ba68,0.19
b2a878a92b,0.03
3b86fd5655,0.23
39996430cd,0.08
4a4fac2e12,0.32
322dd0c373,0.09
51765d1cbd,0.19
b9e0238c9f,0.21
d09334aef6,0.434
0fe9bbf6df,0.18
736ec9c502,0.069
f151afd1db,0.31
08bcf084ea,0.13
21488e8b1d,0.3
4cbc594e76,0.29
3e6d57f203,0.244
fd9d22f61e,0.23
ab5f22a7b7,0.11
4a3c1e656e,0.11
ee5012bcf2,0.13
a858c93a51,0.04
45152ff95a,0.05
a5dd33a59c,0.299
ac8b76e028,0.07
d89b0bde5d,0.06
09d0c0cb10,0.214
bd929e44cf,0.487
869bd0adb5,0.261
ec5a26702f,0.11
16c8c62575,0.11
97852177b7,0.16
f70a601daf,0.12
8787ee3d7d,0.23
d607c4bd2a,0.22
0fd9bbeab1,0.275
a6e16bc696,0.209
af2af8faec,0.3
60a8e55cf2,0.14
19e0d648f2,0.06
53f76a0c96,0.318
10342f4fe0,0.138
74e60e2e4f,0.139
59ac0d7dc6,0.09
0454b7dee5,0.1
655d7e8584,0.31
bfa1901f33,0.18
4f1c37852e,0.15
8f01762d4a,0.06
b22d9878e3,0.25
54f54317b3,0.159
abbbde870f,0.15
d69e42b535,0.033
c43ca32b38,0.02
8547a0dcfd,0.18
3e6bd6313f,0.244
4ada091669,0.18
ac6721fabb,0.251
72a938b3e5,0.24
b8f060d097,0.169
f0d13b9c0c,0.34
b88a7616cd,0.08
02f197d0d0,0.2
c3cae69f43,0.17
a913e88051,0.296
19c4b89f9a,0.335
18ceb1286d,0.4
b52613c7e3,0.432
d429b0b831,0.12
fbf2e46e7f,0.08
5473c0329a,0.07
b3dce7727c,0.26
0d428343d8,0.03
e306a0c7d4,0.35
5622fd996f,0.12
8e8a613d84,0.169
e7d6fdeda3,0.209
ed3e6b874b,0.14
ed2283f6ba,0.07
27e01b5027,0.14
445aadad16,0.13
a7443f3a6c,0.11
4e4d731cad,0.12
1b5d02252a,0.17
1cdf8f6ac0,0.181
316179b4d4,0.06
e15113816f,0.26
23c8af069f,0.201
1aae888d84,0.26
1cfae4c11f,0.11
103d2e7e17,0.16
1b13ae88fc,0.14
7b7d62a188,0.12
fa4c155b62,0.17
d8e0b2904e,0.33
8b56ab2d37,0.21
3418d83dae,0.223
c108bf729c,0.17
a375ad7f64,0.12
b12059b0ee,0.36
f45ed866f3,0.062
be6bbc66d0,0.18
0d2ee920c7,0.128
9856299359,0.07
07142c084c,0.13
a139c2bd36,0.04
209daaf16a,0.15
da319258ca,0.21
27202e6645,0.26
59138d27c0,0.17
1762bf83a9,0.05
fb8ba4a8ae,0.18
e3aec34ef5,0.376
83afaa4eee,0.3
cf938b03a9,0.03
7b7dc16da3,0.321
971a55430c,0.219
96defb1538,0.16
8aefe2c6fb,0.24
0ad5d9921b,0.06
51da795964,0.21
fb930c12be,0.19
15d76d7922,0.05
37ccaccbbf,0.246
077194eafd,0.19
ba9e618c21,0.1
96db41736d,0.08
94989ab7af,0.15
1ce7411e0c,0.17
1402a0ecce,0.06
419804ecca,0.14
508ae1272d,0.31
0cbf6406c3,0.09
932f2a6bfe,0.09
a7401412c2,0.08
d3e4448f21,0.27
046a30046f,0.1
d52072be73,0.16
51a29c9439,0.08
9a2be48d98,0.19
8c56fe15d8,0.03
0c2bee05e4,0.126
04abdd02f3,0.07
2d4b681710,0.23
7946edc155,0.088
0f22691eac,0.03
467a8747b9,0.352
1d26fec172,0.19
ed5f1b81fb,0.06
adbf2a8a50,0.12
dd1917508b,0.09
3cdb039cd3,0.26
e4feaebe95,0.262
d54a7ea680,0.09
e2881bcef6,0.24
edf02241b0,0.12
c3cf686bb2,0.06
ae7be5fd51,0.13
5db35b6402,0.17
cad8ecc2a2,0.05
529874d8bd,0.04
c56a155a91,0.11
4636c07150,0.04
c5858a0190,0.11
592a625c04,0.07
3e74ff1305,0.16
5ea72fb6ff,0.11
c3167bd1e2,0.187
7742b8d92f,0.06
a847c4b445,0.467
867cb101cd,0.17
234f9e9714,0.098
f94c5d09d4,0.22
5b2f6b63d3,0.164
69adca4357,0.14
2d47bd49f3,0.13
0bb9752fb4,0.437
1091a98bdd,0.08
7a7a316788,0.222
08a3d74837,0.312
ec450bfaaf,0.12
94cfc340c4,0.14
22679696b8,0.455
6b11651ded,0.261
01459358a8,0.13
1fca5d61ba,0.295
66310e6387,0.2
13272a6107,0.1
1b8739dbfc,0.13
e8d21635b3,0.287
53e6eb83bd,0.02
de2409729d,0.311
8e74ce8573,0.11
c50c43ee18,0.02
cde07e5867,0.2
e2b27d446f,0.2
b3b795a192,0.15
74c7f82176,0.13
26edcd2a3e,0.15
e3997f1bac,0.11
176e421ef0,0.248
6b081e797b,0.21
00633d0d4d,0.21
34bd4e8e27,0.319
6c0f2a131b,0.13
4679527b4f,0.29
61bbb2db71,0.14
cd18820f34,0.09
11b18c5312,0.12
8e738721db,0.08
6203d61d1f,0.207
2f65ddad15,0.08
2d9f39831c,0.523
f34f206265,0.22
7289d21f6b,0.08
70f6c05729,0.01
b3d5b15ed3,0.27
d3b0b4f20b,0.16
4a1ad81666,0.07
6ef71838e3,0.14
0969b575bd,0.05
ab64798ad7,0.09
55602363b0,0.1
88a8d3b775,0.08
bcab3a3508,0.18
55d7d9d31c,0.17
504b25fa04,0.08
9f8886afc8,0.05
ece7405145,0.09
d59c285634,0.415
abdef8666d,0.08
fedf368e9c,0.09
cc7de6371c,0.14
0494e97d35,0.27
1f1b01ab12,0.285
b7fb7f49e7,0.17
3d638e3cc3,0.0
cd71d562a1,0.33
c105db193a,0.08
7fb535b613,0.09
9f0a07713e,0.23
62729e7d9c,0.08
0fc4260a8a,0.4
567c8dcdf5,0.1
31534dd898,0.14
21ed324745,0.149
d9c6502db1,0.09
fd9940b606,0.18
8448667a5f,0.32
4e279b51bb,0.334
bb04e4b13d,0.192
c4c5e73076,0.1
14f1b309c2,0.0
37a7a0192c,0.3
da64ae8aea,0.13
ef21ef2725,0.31
e41ee06cbb,0.13
4dcfac1bad,0.16
3fb388005c,0.149
6bae21e251,0.14
a280f4bd39,0.1
5dbe4a91f0,0.15
9f32247d53,0.14
6a54abdf10,0.248
60b1462300,0.1
8990a02a3f,0.05
375dcd2315,0.04
4d2bd2e3d9,0.16
525d946f77,0.08
4bb3b4f55f,0.16
a448d9b980,0.2
c477302ce4,0.236
bb431db424,0.09
06d49a7298,0.09
4a9c3c659f,0.1
a279742dc9,0.14
fa28aa51ee,0.07
f1dd985738,0.11
666ee99c82,0.02
567e6aa045,0.1
bfd88e2302,0.2
49396fc17e,0.1
744f3c6f9d,0.12
78f83f2069,0.08
7ba5f8c753,0.604
165ab9ff41,0.249
c2527a06d6,0.15
c2ddff8daa,0.152
5aaa97dec4,0.21
b8a72e832d,0.13
93ad93c2c6,0.18
24064447e5,0.18
a9a90eb914,0.13
d524cc210a,0.12
1322efaeff,0.14
6a55cbaab9,0.16
2105c3ea56,0.08
7761d50238,0.539
288ae51402,0.09
cf0ecb7463,0.07
7fdd5a7686,0.02
f7cc89bc94,0.12
a082bb9380,0.18
ecb50a928f,0.15
046de57bd7,0.349
fd4e90ec65,0.21
19d9fdb8ef,0.08
568a68c795,0.07
141c489c15,0.54
9f5c9f6d14,0.13
91a8a68622,0.23
57d0a59796,0.347
10dc286606,0.128
c0407874d9,0.11
afa1bb772d,0.07
0e5276a788,0.14
c50349b1c4,0.21
a391345278,0.07
88e73da5f2,0.01
053eb6fa27,0.11
05f8b46288,0.28
c91739e8c5,0.08
4cab48ce74,0.09
dc4d1867af,0.14
96e77f0fbf,0.18
f9721ce930,0.2
fd5a8b8fe4,0.329
43a76b2463,0.13
7d4cf9e740,0.167
8642a90b1d,0.187
e4309990ec,0.09
006526b861,0.04
060ed0d57d,0.16
348ee5ac42,0.06
44260d3e06,0.32
fcfae924ff,0.03
e21dff137b,0.298
a36c87a87a,0.11
477faa9826,0.23
31f699913c,0.08
4e4aa671ed,0.24
f3b66c6284,0.1
85dac70bac,0.26
6af430843a,0.104
cd78c6fec0,0.162
56376da539,0.26
44fc171c4d,0.23
a1b77ba4b4,0.11
468133f391,0.22
f0ccd2f296,0.218
184549c1d8,0.23
829c1422fe,0.22
4130afd515,0.21
bc37b54431,0.187
c3990c8a2e,0.268
41d202c832,0.19
9b65910ec5,0.11
85add9a208,0.05
37de3534d5,0.22
2fce2f2709,0.279
629b21593d,0.29
12abf52031,0.11
8df92f2ea7,0.11
c17bdab74b,0.16
469ced904a,0.16
a351494830,0.483
608c76024f,0.13
e711e34338,0.27
225c8b883d,0.12
479a0d28f4,0.06
c981dcecd0,0.05
10bc82d13c,0.251
d5ad244f08,0.787
0364234517,0.28
fa70f7ad9a,0.446
34a8425e88,0.337
cab6c4ad7e,0.09
068c173271,0.12
092ef3e0ea,0.21
189fe290eb,0.18
c33d01fe56,0.348
556e1f8145,0.24
0e87112132,0.17
de293bf47d,0.07
ee84570780,0.09
44c0e8aca4,0.109
b1cd377023,0.15
897d7a95a4,0.144
b27ee9ee83,0.15
bc660d885e,0.499
49a3ca1c31,0.29
c40298c88f,0.19
947c4cec85,0.24
46e01b0a87,0.09
f4a8786dbd,0.11
b0ac67ea7e,0.08
23a20cba39,0.2
1c0727326c,0.06
6ab45e40a9,0.329
a5fa0c7797,0.12
05945fbfeb,0.199
d4c4344550,0.11
feb36a5663,0.13
e36c22cc27,0.16
766017f874,0.22
a5b407a5ae,0.2
2083af17ad,0.17
1e4b78f57a,0.306
dbac234904,0.17
3d8ec9eea4,0.09
9a2dd59550,0.19
5660674208,0.19
d47170085d,0.27
65cd3373a7,0.426
c180250778,0.1
26de5aef47,0.21
e32f86d207,0.14
e15a9ff5e2,0.24
91c6385032,0.16
55d4bbd40d,0.1
b224557370,0.17
b2827a547b,0.09
12d401e4a1,0.609
7ab6c0614f,0.379
3044830739,0.11
8c0922cf1a,0.237
501a4e062c,0.13
6ea90876be,0.11
3d88dbfc3b,0.09
ef15ffb0b8,0.18
12f36bbd45,0.16
07053a632a,0.18
11e2c87532,0.13
ae5a48d5b8,0.04
160b4fda75,0.17
812ba77bb2,0.12
3a4ec15d4d,0.11
f1b4d76171,0.19
8d12f33d0d,0.05
4296cf9880,0.15
1bcb12131c,0.07
066c460dc9,0.11
49383f8a02,0.297
9dae4eaede,0.34
aa81185023,0.279
4804ba54bd,0.318
2aca293bb2,0.236
e28704d378,0.23
e19683fb53,0.22
